datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-10-04 14:00:00,4,0,1,1,23.78,27.275,53,16.9979,27,156,183
2012-03-09 23:00:00,1,0,1,1,13.12,15.15,33,19.9995,9,77,86
2012-07-07 17:00:00,3,0,0,1,39.36,42.425,26,8.9981,103,176,279
2012-08-17 21:00:00,3,0,1,2,27.88,12.12,69,19.9995,57,198,255
2012-03-05 12:00:00,1,0,1,2,10.66,15.15,52,0,15,122,137
2012-08-11 1:00:00,3,0,0,1,27.06,31.06,74,15.0013,32,84,116
2012-08-02 7:00:00,3,0,1,1,28.7,33.335,79,0,21,452,473
2011-07-09 12:00:01,3,0,0,1,32.42426423,35.8129863,49,16.62605132,144,200,379
2011-11-09 20:00:01,4,0,1,1,18.29585086,20.62935842,77,0,22,191,212
2011-09-11 2:00:00,3,0,0,2,25.42,29.545,78,12.998,16,60,76
2011-01-09 9:00:00,1,0,0,1,4.92,3.79,46,35.0008,0,19,19
2011-03-05 14:00:01,1,0,0,2,18.77482502,23.93549789,57,19.18801326,73,142,193
2012-08-15 6:00:00,3,0,1,1,26.24,29.545,78,7.0015,12,160,172
2011-09-07 15:00:00,3,0,1,3,25.42,27.275,94,7.0015,3,55,58
2012-01-02 16:00:00,1,1,0,1,10.66,11.365,35,27.9993,10,144,154
2011-12-16 11:00:00,4,0,1,2,13.94,15.15,42,19.9995,9,135,144
2012-06-15 19:00:00,2,0,1,1,28.7,31.82,42,11.0014,98,369,467
2012-11-16 16:00:00,4,0,1,1,17.22,21.21,35,19.0012,33,350,383
2012-10-13 6:00:00,4,0,0,1,12.3,14.395,61,12.998,5,23,28
2011-10-02 22:00:00,4,0,0,3,14.76,18.18,81,6.0032,9,55,64
2012-09-05 21:00:00,3,0,1,1,29.52,34.85,79,0,18,278,296
2011-02-19 1:00:00,1,0,0,1,18.86,22.725,14,27.9993,10,21,31
2011-12-12 23:00:00,4,0,1,1,9.84,14.395,75,0,3,42,45
2012-12-03 13:00:00,4,0,1,1,23.78,27.275,56,6.0032,81,240,321
2012-07-15 8:00:01,3,0,0,2,27.77508341,33.7485532,83,8.614273461,39,95,87
2012-01-06 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,16,188,204
2011-12-19 15:00:01,4,0,1,1,15.60071421,19.39155619,46,9.82204945,25,138,157
2011-08-16 18:00:00,3,0,1,1,31.16,34.09,45,15.0013,54,516,570
2011-12-06 20:00:00,4,0,1,3,18.86,22.725,100,19.9995,3,107,110
2012-02-09 19:00:00,1,0,1,1,13.12,16.665,33,7.0015,8,287,295
2011-05-02 21:00:00,2,0,1,2,24.6,29.545,73,7.0015,54,178,232
2012-08-17 5:00:00,3,0,1,1,26.24,12.12,73,7.0015,2,34,36
2011-11-15 14:00:00,4,0,1,2,22.14,25.76,60,19.0012,27,120,147
2011-12-14 17:00:00,4,0,1,2,14.76,18.18,57,7.0015,19,377,396
2011-04-02 4:00:00,2,0,0,1,9.84,12.12,70,11.0014,0,5,5
2012-08-18 17:00:00,3,0,0,1,31.16,33.335,37,15.0013,256,379,635
2012-06-11 0:00:00,2,0,1,1,28.7,32.575,65,7.0015,8,33,41
2012-03-04 15:00:00,1,0,0,1,14.76,15.91,32,35.0008,82,252,334
2011-06-02 15:00:00,2,0,1,1,32.8,34.09,21,26.0027,44,144,188
2012-12-18 16:00:00,4,0,1,1,18.04,21.97,41,31.0009,40,323,363
2012-07-18 18:00:00,3,0,1,2,31.16,35.605,62,8.9981,63,580,643
2011-10-02 1:00:00,4,0,0,3,13.94,15.91,87,16.9979,1,23,24
2012-06-04 17:00:00,2,0,1,1,26.24,31.06,38,30.0026,101,733,834
2012-04-10 0:00:00,2,0,1,2,18.04,21.97,47,19.0012,3,23,26
2012-07-04 1:00:00,3,1,0,1,27.88,31.82,74,0,27,96,123
2011-10-12 0:00:00,4,0,1,2,22.96,26.515,83,8.9981,2,23,25
2012-10-07 13:00:00,4,0,0,2,18.04,21.97,72,6.0032,80,240,320
2011-09-16 0:00:00,3,0,1,1,17.22,21.21,71,15.0013,5,43,48
2012-05-08 22:00:00,2,0,1,3,24.6,28.79,78,16.9979,13,134,147
2012-03-09 20:00:00,1,0,1,1,15.58,19.695,32,23.9994,3,156,159
2011-06-18 22:00:00,2,0,0,2,29.52,34.09,62,8.9981,56,105,161
2012-08-09 9:00:01,3,0,1,1,31.9523868,35.15940277,68,11.73760048,55,277,356
2012-11-11 22:00:01,4,0,0,1,17.09148725,21.75882698,69,13.87555727,12,96,135
2012-12-05 11:00:00,4,0,1,1,18.04,21.97,44,19.0012,11,161,172
2011-03-10 1:00:00,1,0,1,3,13.94,15.91,0,16.9979,0,2,2
2012-12-16 17:00:00,4,0,0,2,15.58,19.695,82,7.0015,29,214,243
2012-06-12 5:00:00,2,0,1,3,24.6,27.275,88,8.9981,1,28,29
2012-10-03 8:00:00,4,0,1,2,25.42,28.03,88,7.0015,28,781,809
2011-10-14 15:00:00,4,0,1,1,25.42,31.06,43,19.0012,61,169,230
2011-11-16 2:00:00,4,0,1,2,18.86,22.725,94,7.0015,4,6,10
2012-01-01 16:00:00,1,0,0,2,18.04,21.97,54,19.9995,68,147,215
2012-01-15 7:00:00,1,0,0,1,4.92,6.06,54,19.0012,3,14,17
2012-04-03 10:00:00,2,0,1,1,18.04,21.97,33,0,77,142,219
2012-07-16 10:00:00,3,0,1,1,32.8,38.635,59,0,69,117,186
2011-01-09 3:00:00,1,0,0,1,4.1,3.79,46,27.9993,0,4,4
2012-01-02 9:00:00,1,1,0,1,9.84,12.88,35,0,15,53,68
2011-05-03 9:00:00,2,0,1,2,24.6,28.79,78,23.9994,29,157,186
2012-01-07 8:00:00,1,0,0,1,9.84,12.88,75,7.0015,0,64,64
2011-03-18 6:00:00,1,0,1,1,16.4,20.455,66,12.998,1,35,36
2011-10-12 20:00:00,4,0,1,3,22.14,25.76,94,7.0015,9,81,90
2011-09-02 19:00:00,3,0,1,1,27.06,31.06,69,8.9981,67,220,287
2012-12-05 15:00:00,4,0,1,1,19.68,23.485,33,19.0012,20,265,285
2011-08-19 11:00:00,3,0,1,2,29.52,34.09,66,6.0032,45,120,165
2012-10-07 4:00:00,4,0,0,2,18.04,21.97,54,16.9979,5,6,11
2011-08-08 14:00:00,3,0,1,1,33.62,37.12,43,19.9995,41,109,150
2012-04-13 5:00:00,2,0,1,2,13.94,16.665,53,11.0014,2,19,21
2011-08-10 22:00:00,3,0,1,1,30.34,32.575,37,0,17,122,139
2012-04-02 10:00:00,2,0,1,1,16.4,20.455,50,35.0008,85,119,204
2011-09-19 10:00:01,3,0,1,2,24.38660448,26.94656733,65,8.324288755,16,92,103
2012-09-04 15:00:01,3,0,1,1,33.26983821,37.99881348,61,30.56538973,65,217,315
2012-04-10 3:00:00,2,0,1,1,14.76,17.425,71,8.9981,0,2,2
2011-10-19 20:00:01,4,0,1,3,25.26933345,26.65367519,94,6.539514995,5,140,120
2012-05-06 22:00:01,2,0,0,1,22.25457656,25.68054626,72,9.870625361,48,119,131
2012-06-16 10:00:00,2,0,0,1,26.24,31.06,47,12.998,139,296,435
2011-08-01 15:00:00,3,0,1,1,36.9,39.395,27,0,52,77,129
2012-08-17 13:00:01,3,0,1,1,35.07794729,11.04266711,36,25.10332006,100,240,373
2012-01-17 6:00:00,1,0,1,3,12.3,14.395,75,16.9979,0,57,57
2011-11-09 17:00:00,4,0,1,1,18.86,22.725,63,7.0015,27,458,485
2012-07-07 23:00:00,3,0,0,1,34.44,40.91,56,11.0014,34,114,148
2012-08-05 2:00:00,3,0,0,1,30.34,34.85,70,19.9995,5,68,73
2012-03-01 7:00:00,1,0,1,2,18.04,21.97,94,8.9981,8,296,304
2012-05-17 23:00:00,2,0,1,1,22.14,25.76,49,8.9981,29,137,166
2012-10-10 6:00:00,4,0,1,2,18.86,22.725,88,6.0032,3,172,175
2012-05-13 21:00:00,2,0,0,2,26.24,31.06,53,12.998,48,121,169
2011-09-02 10:00:00,3,0,1,2,26.24,30.305,76,11.0014,34,106,140
2011-09-07 23:00:00,3,0,1,3,25.42,27.275,94,12.998,3,21,24
2012-02-01 5:00:00,1,0,1,1,16.4,20.455,50,11.0014,0,18,18
2012-02-01 22:00:00,1,0,1,1,20.5,24.24,55,12.998,7,133,140
2012-12-01 16:00:00,4,0,0,2,15.58,19.695,66,0,89,354,443
2012-08-06 4:00:01,3,0,1,2,29.56358565,36.34114604,76,10.05578998,3,17,22
2011-05-15 17:00:00,2,0,0,3,22.96,26.515,78,23.9994,137,255,392
2011-07-05 0:00:01,3,0,1,2,27.60152653,32.86283283,67,10.56250573,12,4,59
2012-10-15 2:00:02,4,0,1,2,24.22844223,25.66657545,66,25.41678421,2,31,1
2012-11-09 19:00:00,4,0,1,1,13.94,17.425,71,6.0032,30,331,361
2011-12-08 15:00:00,4,0,1,1,13.12,16.665,45,8.9981,19,98,117
2011-03-09 21:00:00,1,0,1,2,13.12,15.15,93,22.0028,10,52,62
2012-01-17 9:00:00,1,0,1,3,13.12,15.15,81,16.9979,7,61,68
2011-08-04 10:00:00,3,0,1,1,29.52,33.335,71,19.9995,24,89,113
2011-06-03 10:00:00,2,0,1,1,25.42,31.06,33,16.9979,54,107,161
2011-01-13 9:00:00,1,0,1,1,5.74,6.06,50,22.0028,2,137,139
2011-12-07 16:00:00,4,0,1,3,17.22,21.21,94,12.998,3,28,31
2012-11-12 16:00:00,4,1,0,1,22.96,26.515,64,11.0014,87,347,434
2011-05-10 15:00:00,2,0,1,2,26.24,31.06,33,6.0032,28,152,180
2011-07-03 9:00:00,3,0,0,1,28.7,33.335,74,16.9979,82,99,181
2012-09-02 1:00:00,3,0,0,1,27.06,29.545,89,0,15,58,73
2011-05-05 16:00:00,2,0,1,1,23.78,27.275,24,27.9993,36,233,269
2012-04-10 1:00:00,2,0,1,1,17.22,21.21,50,15.0013,0,9,9
2011-06-14 1:00:00,2,0,1,1,24.6,31.06,49,16.9979,3,10,13
2011-05-18 8:00:00,2,0,1,1,22.96,26.515,88,19.0012,25,428,453
2012-05-14 22:00:00,2,0,1,2,23.78,27.275,78,6.0032,11,118,129
2011-06-19 9:00:00,2,0,0,2,27.88,31.82,74,7.0015,58,111,169
2012-03-16 3:00:00,1,0,1,2,16.4,20.455,87,19.0012,0,3,3
2011-07-04 19:00:00,3,1,0,2,31.98,35.605,49,11.0014,170,205,375
2011-09-07 2:00:00,3,0,1,2,22.14,25.76,94,15.0013,2,4,6
2012-06-07 5:00:00,2,0,1,1,19.68,23.485,82,6.0032,0,34,34
2012-03-17 12:00:00,1,0,0,1,22.96,26.515,68,11.0014,286,365,651
2012-10-14 9:00:01,4,0,0,2,19.75360714,23.70072446,68,18.56754696,59,182,171
2012-04-03 12:00:02,2,0,1,1,22.66493155,26.61063196,25,0,101,223,322
2011-06-14 0:00:00,2,0,1,1,24.6,31.06,49,12.998,13,18,31
2011-03-10 14:00:00,1,0,1,3,18.04,21.97,0,19.9995,0,12,12
2011-01-14 17:00:00,1,0,1,1,9.02,11.365,41,11.0014,4,155,159
2011-06-19 4:00:00,2,0,0,2,27.06,31.06,74,8.9981,7,10,17
2011-06-04 22:00:00,2,0,0,1,26.24,31.06,57,15.0013,49,141,190
2011-09-14 14:00:00,3,0,1,1,31.98,35.605,52,15.0013,19,105,124
2011-10-13 2:00:00,4,0,1,2,22.14,25.76,94,0,0,4,4
2012-06-07 22:00:00,2,0,1,1,24.6,31.06,46,11.0014,35,193,228
2012-10-10 0:00:00,4,0,1,2,18.86,22.725,88,6.0032,0,33,33
2011-04-19 7:00:00,2,0,1,2,21.32,25,55,0,22,166,188
2011-12-04 23:00:01,4,0,0,1,13.24653234,18.0675139,90,6.05164499,5,44,66
2012-09-06 17:00:00,3,0,1,1,30.34,34.85,70,16.9979,67,741,808
2011-08-14 22:00:00,3,0,0,3,24.6,27.275,88,32.9975,14,25,39
2011-03-18 2:00:00,1,0,1,1,16.4,20.455,62,12.998,5,9,14
2011-08-18 15:00:00,3,0,1,1,32.8,36.365,46,23.9994,56,118,174
2011-12-05 10:00:01,4,0,1,2,13.93630828,18.2776112,85,6.498455248,12,67,76
2011-04-05 7:00:01,2,0,1,2,18.61021236,23.34191265,87,23.27624504,13,132,169
2011-09-11 20:00:00,3,0,0,1,25.42,29.545,73,7.0015,65,161,226
2012-10-13 17:00:00,4,0,0,1,18.86,22.725,38,11.0014,193,335,528
2012-09-15 0:00:00,3,0,0,1,24.6,28.03,83,7.0015,38,169,207
2011-04-19 4:00:00,2,0,1,1,18.86,22.725,67,6.0032,1,4,5
2011-04-08 9:00:00,2,0,1,2,14.76,17.425,76,12.998,17,168,185
2011-01-15 21:00:00,1,0,0,2,13.12,15.15,39,15.0013,6,51,57
2012-03-18 21:00:00,1,0,0,1,21.32,25,72,6.0032,44,129,173
2012-03-08 3:00:00,1,0,1,1,18.86,22.725,63,26.0027,0,3,3
2011-08-03 14:00:01,3,0,1,2,31.33824822,36.72545737,58,14.39527363,46,90,168
2011-03-12 6:00:01,1,0,0,1,7.862511018,10.66091821,73,15.50879383,0,10,1
2012-03-06 5:00:00,1,0,1,1,7.38,9.09,51,15.0013,0,25,25
2011-01-08 12:00:00,1,0,0,2,8.2,9.09,59,23.9994,8,90,98
2011-09-18 3:00:00,3,0,0,1,18.04,21.97,82,12.998,11,25,36
2012-03-08 10:00:00,1,0,1,1,20.5,24.24,68,31.0009,19,119,138
2012-04-03 22:00:00,2,0,1,1,20.5,24.24,51,0,25,133,158
2011-12-17 22:00:00,4,0,0,1,8.2,10.605,75,11.0014,7,73,80
2012-11-05 17:00:00,4,0,1,1,13.94,15.91,46,15.0013,34,604,638
2012-02-16 11:00:00,1,0,1,3,13.12,16.665,70,7.0015,2,69,71
2011-09-08 21:00:01,3,0,1,3,25.74575531,28.26359116,94,7.135587943,8,50,73
2012-08-08 18:00:00,3,0,1,2,31.98,36.365,55,11.0014,117,745,862
2012-08-11 5:00:00,3,0,0,1,25.42,28.03,88,7.0015,2,9,11
2012-02-03 2:00:00,1,0,1,1,12.3,14.395,52,15.0013,0,6,6
2011-11-07 1:00:00,4,0,1,1,13.94,18.18,87,0,2,6,8
2012-02-15 11:00:00,1,0,1,1,14.76,16.665,53,19.0012,13,125,138
2011-11-06 16:00:00,4,0,0,1,18.86,22.725,55,15.0013,84,263,347
2012-11-15 7:00:00,4,0,1,2,12.3,14.395,65,12.998,7,403,410
2011-07-12 6:00:00,3,0,1,1,30.34,34.09,58,15.0013,13,102,115
2012-10-01 6:00:01,4,0,1,1,17.84336043,23.47951868,79,7.39101178,10,140,183
2011-04-09 23:00:00,2,0,0,2,15.58,19.695,87,6.0032,12,45,57
2011-03-05 7:00:00,1,0,0,2,12.3,13.635,100,19.9995,5,10,15
2011-10-09 23:00:00,4,0,0,1,20.5,24.24,88,7.0015,38,85,123
2012-10-11 4:00:00,4,0,1,1,16.4,20.455,50,16.9979,0,10,10
2012-08-11 2:00:00,3,0,0,3,26.24,29.545,78,12.998,19,66,85
2012-04-04 12:00:00,2,0,1,2,24.6,31.06,46,27.9993,73,210,283
2012-11-03 3:00:00,4,0,0,2,13.94,15.91,49,16.9979,6,22,28
2012-07-01 10:00:00,3,0,0,1,35.26,39.395,44,19.9995,98,268,366
2011-06-18 8:00:00,2,0,0,1,27.06,30.305,78,6.0032,28,103,131
2011-04-11 18:00:00,2,0,1,1,29.52,33.335,51,26.0027,93,290,383
2011-09-02 17:00:00,3,0,1,2,27.88,31.82,65,11.0014,78,377,455
2011-08-01 1:00:00,3,0,1,1,29.52,34.85,74,12.998,5,12,17
2012-06-08 15:00:00,2,0,1,1,31.16,33.335,29,19.0012,98,299,397
2012-02-16 10:00:00,1,0,1,3,13.12,16.665,70,8.9981,2,42,44
2011-07-04 8:00:01,3,1,0,1,28.78157018,31.86609659,74,5.819138222,40,37,108
2012-03-01 8:00:00,1,0,1,1,17.22,21.21,94,8.9981,15,579,594
2011-03-13 9:00:00,1,0,0,1,16.4,20.455,50,27.9993,8,36,44
2012-06-19 14:00:00,2,0,1,1,31.16,35.605,58,7.0015,61,166,227
2012-07-08 14:00:00,3,0,0,1,39.36,45.455,36,11.0014,77,235,312
2011-02-01 12:00:00,1,0,1,2,8.2,12.88,86,0,2,53,55
2011-04-13 10:00:00,2,0,1,2,16.4,20.455,87,12.998,4,42,46
2012-07-11 15:00:01,3,0,1,1,33.59436109,36.30664462,41,17.8989913,52,224,275
2012-10-17 10:00:00,4,0,1,2,18.86,22.725,67,0,60,168,228
2011-09-06 0:00:00,3,0,1,3,22.14,25.76,94,23.9994,1,7,8
2011-10-13 3:00:00,4,0,1,2,22.14,25.76,100,12.998,2,4,6
2011-04-08 18:00:01,2,0,1,3,13.54594053,15.4169222,93,17.50438819,6,50,38
2011-04-18 4:00:00,2,0,1,1,16.4,20.455,87,11.0014,2,4,6
2011-04-19 21:00:00,2,0,1,2,20.5,24.24,72,8.9981,8,114,122
2012-03-05 23:00:00,1,0,1,1,9.02,9.09,37,39.0007,2,29,31
2011-06-14 12:00:00,2,0,1,1,26.24,31.06,41,23.9994,30,139,169
2011-12-15 19:00:00,4,0,1,2,21.32,25,59,19.0012,13,274,287
2012-03-02 4:00:01,1,0,1,1,13.77876576,18.35341149,61,0.5496053051,0,0,20
2012-02-19 5:00:00,1,0,0,2,10.66,11.365,48,19.9995,1,1,2
2012-04-07 4:00:00,2,0,0,1,13.12,15.91,36,11.0014,3,4,7
2011-12-08 20:00:00,4,0,1,1,10.66,13.635,60,7.0015,5,170,175
2012-03-17 18:00:00,1,0,0,1,25.42,31.06,57,19.9995,221,339,560
2011-02-03 5:00:00,1,0,1,1,6.56,6.82,50,19.9995,0,2,2
2012-09-07 23:00:00,3,0,1,1,27.06,29.545,89,16.9979,28,220,248
2012-03-03 5:00:00,1,0,0,2,14.76,18.18,93,6.0032,1,1,2
2011-02-05 23:00:00,1,0,0,1,10.66,12.88,93,15.0013,7,52,59
2012-06-07 6:00:01,2,0,1,1,18.2485322,21.54053568,89,7.828450232,15,148,192
2011-05-13 7:00:00,2,0,1,3,20.5,24.24,88,11.0014,16,141,157
2011-10-09 16:00:00,4,0,0,1,27.06,31.06,50,8.9981,223,247,470
2011-01-17 23:00:00,1,1,0,3,6.56,6.82,86,19.0012,1,3,4
2011-04-11 1:00:00,2,0,1,1,18.86,22.725,94,19.0012,1,3,4
2012-01-11 20:00:00,1,0,1,3,13.12,15.91,93,11.0014,2,55,57
2011-07-18 19:00:00,3,0,1,1,32.8,37.88,55,15.0013,63,335,398
2012-01-04 8:00:00,1,0,1,1,0.82,3.03,44,8.9981,5,310,315
2012-09-18 12:00:01,3,0,1,3,26.74477672,30.92156191,84,30.97162794,21,60,65
2012-03-17 7:00:00,1,0,0,2,16.4,20.455,100,8.9981,29,57,86
2012-02-02 10:00:00,1,0,1,3,17.22,21.21,77,7.0015,6,72,78
2012-08-18 15:00:00,3,0,0,1,31.16,33.335,37,15.0013,250,346,596
2011-07-18 15:00:00,3,0,1,1,34.44,40.15,53,22.0028,53,111,164
2012-12-13 2:00:00,4,0,1,2,10.66,12.12,56,16.9979,3,5,8
2011-01-15 4:00:01,1,0,0,2,5.568167678,10.49882188,63,1.020860946,0,0,13
2012-03-07 5:00:01,1,0,1,1,10.93649204,12.58076496,54,21.3170529,0,24,1
2012-01-06 22:00:00,1,0,1,1,14.76,17.425,50,12.998,12,123,135
2011-06-10 11:00:00,2,0,1,1,33.62,37.88,46,0,46,107,153
2012-09-13 20:00:00,3,0,1,1,25.42,30.305,69,7.0015,55,408,463
2011-10-13 5:00:00,4,0,1,2,22.14,25.76,100,7.0015,1,16,17
2011-10-12 21:00:00,4,0,1,3,22.14,25.76,100,7.0015,9,74,83
2012-12-13 0:00:00,4,0,1,2,11.48,13.635,52,15.0013,1,31,32
2012-09-06 10:00:00,3,0,1,3,27.06,29.545,94,8.9981,9,40,49
2011-04-02 0:00:00,2,0,0,2,12.3,16.665,61,0,3,29,32
2012-02-10 7:00:00,1,0,1,1,8.2,10.605,59,11.0014,5,225,230
2011-05-05 13:00:00,2,0,1,1,22.14,25.76,30,39.0007,50,142,192
2011-03-11 17:00:00,1,0,1,1,13.94,15.91,49,15.0013,23,200,223
2012-02-09 3:00:00,1,0,1,1,9.02,10.605,80,19.0012,0,4,4
2011-06-08 9:00:00,2,0,1,1,31.16,35.605,58,11.0014,34,168,202
2011-04-10 17:00:01,2,0,0,2,21.47554742,25.15375586,72,13.83356673,80,182,225
2012-03-08 9:00:00,1,0,1,1,18.86,22.725,72,31.0009,19,282,301
2011-05-08 3:00:00,2,0,0,1,18.86,22.725,72,6.0032,10,21,31
2012-02-01 7:00:01,1,0,1,3,16.64650084,19.42360876,61,6.658177467,13,189,237
2012-10-04 18:00:00,4,0,1,1,27.06,31.06,57,7.0015,75,812,887
2012-01-17 13:00:00,1,0,1,2,15.58,19.695,76,22.0028,8,95,103
2011-11-14 17:00:00,4,0,1,1,25.42,31.06,46,16.9979,55,464,519
2011-05-12 3:00:00,2,0,1,1,18.04,21.97,88,8.9981,0,5,5
2012-06-12 3:00:00,2,0,1,2,27.06,31.06,69,16.9979,3,9,12
2011-07-19 4:00:00,3,0,1,1,29.52,34.09,70,8.9981,1,4,5
2012-09-08 8:00:00,3,0,0,1,28.7,33.335,79,22.0028,33,197,230
2011-08-13 11:00:01,3,0,0,2,30.71795582,35.05743812,70,13.03519585,124,212,312
2011-07-14 3:00:00,3,0,1,1,25.42,31.06,57,19.9995,1,5,6
2011-06-05 21:00:00,2,0,0,1,26.24,30.305,73,11.0014,54,111,165
2011-04-03 9:00:00,2,0,0,1,14.76,15.91,50,32.9975,68,74,142
2011-03-18 19:00:00,1,0,1,1,27.06,31.06,44,8.9981,58,132,190
2012-03-06 21:00:01,1,0,1,1,13.10991864,15.67099165,51,12.95794946,1,142,153
2011-12-05 17:00:00,4,0,1,1,17.22,21.21,77,0,16,430,446
2012-06-13 1:00:00,2,0,1,1,26.24,29.545,78,0,7,21,28
2012-06-11 10:00:00,2,0,1,1,29.52,34.09,62,11.0014,52,95,147
2011-04-05 23:00:00,2,0,1,1,12.3,14.395,49,19.0012,3,23,26
2012-09-14 5:00:00,3,0,1,1,22.14,25.76,83,0,1,40,41
2011-03-09 23:00:00,1,0,1,3,13.94,16.665,93,12.998,1,17,18
2011-02-18 2:00:00,1,0,1,1,18.04,21.97,72,19.0012,2,5,7
2011-04-19 1:00:01,2,0,1,1,17.98518489,23.1431639,63,14.52911001,0,0,29
2012-07-03 0:00:00,3,0,1,1,29.52,33.335,54,0,9,44,53
2011-06-03 12:00:00,2,0,1,1,27.06,31.06,27,19.0012,51,208,259
2011-02-19 11:00:00,1,0,0,1,18.04,21.97,16,39.0007,47,76,123
2012-08-07 1:00:00,3,0,1,1,28.7,33.335,84,8.9981,2,16,18
2011-01-07 19:00:00,1,0,1,1,6.56,9.85,55,6.0032,3,92,95
2011-06-12 13:00:00,2,0,0,1,31.98,37.12,59,19.0012,109,264,373
2011-09-17 6:00:00,3,0,0,2,18.86,22.725,72,15.0013,5,17,22
2011-04-07 13:00:00,2,0,1,2,21.32,25,48,6.0032,36,99,135
2012-01-12 2:00:00,1,0,1,3,14.76,17.425,93,16.9979,1,1,2
2011-03-01 2:00:00,1,0,1,1,9.84,10.605,65,26.0027,0,4,4
2012-02-19 20:00:00,1,0,0,2,12.3,14.395,52,19.0012,22,81,103
2012-01-15 10:00:01,1,0,0,1,6.043122134,5.812733426,54,19.28218273,12,124,110
2012-01-06 8:00:00,1,0,1,1,9.84,12.12,70,8.9981,11,436,447
2012-04-08 11:00:00,2,0,0,1,20.5,24.24,25,19.0012,195,209,404
2012-11-18 13:00:00,4,0,0,1,16.4,20.455,62,22.0028,113,334,447
2011-05-04 15:00:00,2,0,1,1,19.68,23.485,51,27.9993,22,107,129
2012-07-10 13:00:00,3,0,1,1,33.62,36.365,38,12.998,77,203,280
2012-05-09 5:00:00,2,0,1,2,22.96,26.515,88,8.9981,1,27,28
2012-10-01 4:00:00,4,0,1,1,17.22,21.21,82,7.0015,0,10,10
2012-05-18 9:00:00,2,0,1,1,22.96,26.515,56,7.0015,57,304,361
2012-01-03 14:00:00,1,0,1,1,6.56,6.06,43,35.0008,7,72,79
2011-10-05 4:00:00,4,0,1,1,18.04,21.97,88,0,1,4,5
2011-05-05 8:00:01,2,0,1,1,16.70907159,21.97472035,51,17.20753158,30,446,443
2011-01-08 19:00:01,1,0,0,1,6.136326653,5.861120771,39,14.33359372,0,32,20
2011-04-13 11:00:00,2,0,1,2,17.22,21.21,82,12.998,4,57,61
2011-10-14 2:00:01,4,0,1,1,21.25641409,28.03553978,97,10.87070211,2,1,1
2012-06-03 4:00:00,2,0,0,1,20.5,24.24,72,6.0032,1,12,13
2012-12-18 4:00:00,4,0,1,1,17.22,21.21,82,11.0014,3,5,8
2011-05-04 17:00:00,2,0,1,1,16.4,20.455,71,16.9979,22,388,410
2012-08-13 15:00:00,3,0,1,1,33.62,36.365,34,15.0013,80,194,274
2011-02-19 12:00:00,1,0,0,1,18.04,21.97,18,32.9975,38,81,119
2011-11-08 17:00:01,4,0,1,1,21.02037433,24.1824227,43,12.57171051,45,433,503
2012-07-18 23:00:00,3,0,1,1,31.16,35.605,58,6.0032,19,112,131
2011-03-06 1:00:01,1,0,0,2,17.03601712,21.08617419,76,18.66397903,10,32,38
2011-02-19 19:00:00,1,0,0,1,13.94,15.15,29,23.9994,5,54,59
2011-04-02 2:00:00,2,0,0,1,9.84,12.12,75,8.9981,1,20,21
2012-01-02 7:00:00,1,1,0,1,9.84,10.605,32,26.0027,0,16,16
2011-03-08 2:00:00,1,0,1,1,9.84,12.12,52,8.9981,1,0,1
2012-12-07 16:00:00,4,0,1,1,14.76,17.425,76,8.9981,39,336,375
2012-04-06 13:00:00,2,0,1,1,18.04,21.97,33,22.0028,173,238,411
2012-04-01 15:00:00,2,0,0,1,20.5,24.24,55,16.9979,295,278,573
2012-07-13 16:00:01,3,0,1,2,33.22297286,34.90660265,38,15.23641826,110,373,474
2011-01-13 7:00:00,1,0,1,1,4.92,7.575,54,8.9981,0,72,72
2012-02-16 20:00:00,1,0,1,2,13.12,16.665,87,8.9981,5,211,216
2012-12-13 23:00:00,4,0,1,1,10.66,15.15,60,0,5,115,120
2011-01-17 10:00:00,1,1,0,2,6.56,7.575,50,16.9979,7,50,57
2012-03-04 17:00:01,1,0,0,1,14.0286279,14.64975904,30,36.26628127,50,201,262
2012-11-10 3:00:00,4,0,0,1,12.3,16.665,81,0,9,11,20
2012-12-10 20:00:00,4,0,1,1,18.86,22.725,88,16.9979,13,287,300
2012-07-17 0:00:01,3,0,1,1,29.28103405,35.50652575,89,6.386296136,10,54,42
2012-11-15 21:00:00,4,0,1,2,13.12,16.665,66,7.0015,20,204,224
2012-06-09 17:00:00,2,0,0,1,34.44,35.605,24,0,238,257,495
2011-09-16 0:00:01,3,0,1,1,18.71049593,21.05172994,71,13.79606996,0,51,51
2011-05-09 21:00:00,2,0,1,1,21.32,25,59,8.9981,28,128,156
2011-10-12 8:00:01,4,0,1,2,21.79585187,27.49290604,90,25.95416675,24,389,400
2011-06-13 19:00:00,2,0,1,1,27.06,31.06,39,19.0012,75,348,423
2011-06-09 8:00:00,2,0,1,2,31.16,36.365,70,7.0015,32,400,432
2012-04-10 17:00:00,2,0,1,1,22.96,26.515,21,35.0008,88,656,744
2012-12-06 20:00:00,4,0,1,2,9.84,12.88,60,7.0015,5,222,227
2011-07-19 12:00:00,3,0,1,1,34.44,40.91,56,6.0032,26,127,153
2011-09-10 15:00:00,3,0,0,1,30.34,34.09,55,15.0013,217,263,480
2012-07-15 4:00:00,3,0,0,2,27.88,31.82,89,7.0015,8,11,19
